Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
22:40:52:02.250,61,0.0000000000,0.3940711617,0.0686954632,0.0000000000,0.0000000000,0.0688411817,0.8942844868,0.0000000000,0.3941338062,0.0493757613,0.0000000000,0.0000000000,0.0689367875,0.8943175673,0.1328022778,0.0093167480,0.0000000000,0.0435387120,0.0302772727,0.0135509064,0.0532128774,0.0000000000,0.0272929408,0.5278788209,0.5435130596,0.0000000000,0.0000000000,0.3920589685,0.3987072706,0.3052422106,0.3252990842,0.2309808284,0.0242993273,0.6362047791,0.5203219056,0.2403896004,0.2566150725,0.0811814815,0.0942643955,0.0907790214,0.0881963223,0.0000000000,0.0000000000,0.2748072445,0.1657672822,0.1659274101,0.0965891406,0.1550826430,0.1750652194,0.1731055379,0.1522216946,0.0000208788,-0.0383342505,-0.2576465905,0.2368821800,-0.0292917080,0.2408680618,-0.0071939724,0.0407529883,0.2409283370,0.0100099407
22:40:52:03.250,61,0.0000000000,0.3869116604,0.0615787804,0.0000000000,0.0000000000,0.0681944713,0.8962101936,0.0000000000,0.3868576884,0.0562549941,0.0000000000,0.0000000000,0.0682768747,0.8962488174,0.1249977127,0.0088966871,0.0000000000,0.0435858779,0.0303277653,0.0140548665,0.0533958375,0.0000000000,0.0162151679,0.4203099310,0.4302905798,0.0000000000,0.0000000000,0.3137991428,0.3142746091,0.3502462804,0.3459181488,0.2088962197,0.0249583591,0.5513165593,0.4231489599,0.1879918277,0.2028750181,0.0809621885,0.0930884555,0.0732545704,0.0707255229,0.0000000000,0.0000000000,0.2743510306,0.1766370535,0.1768460870,0.0837566480,0.1274163872,0.1465747505,0.1486995816,0.1316456050,0.0000099706,-0.0385585390,-0.2580502629,0.2343716621,-0.0334087610,0.2364523858,-0.0080485018,0.0365700908,0.2365120798,0.0088120410
22:40:52:04.252,61,0.0000000000,0.3931409121,0.0607856251,0.0000000000,0.0000000000,0.0650586784,0.9047842026,0.0000000000,0.3930729032,0.0571311787,0.0000000000,0.0000000000,0.0651128814,0.9048152566,0.1141016334,0.0081483629,0.0000000000,0.0435931534,0.0306913368,0.0149539672,0.0532195866,0.0000000000,0.0107283629,0.2720962167,0.2801070213,0.0000000000,0.0000000000,0.2067471445,0.2022284567,0.3620358706,0.3516474962,0.1867128313,0.0256098378,0.4380450845,0.3160791099,0.1506876051,0.1653343737,0.0810442790,0.0923653767,0.0613955669,0.0592711605,0.0000000000,0.0000000000,0.2785127461,0.2121302933,0.2123962343,0.0657134429,0.1047401726,0.1197847798,0.1344985068,0.1188319698,0.0000058770,-0.0418417640,-0.2603991330,0.2351714671,-0.0338978246,0.2402553111,-0.0083027575,0.0360657051,0.2403155118,0.0088357953
22:40:52:05.252,61,0.0000000000,0.3902631998,0.0481732488,0.0000000000,0.0000000000,0.0623900741,0.9101271629,0.0000000000,0.3899904490,0.0694001839,0.0000000000,0.0000000000,0.0624249689,0.9101527929,0.0983473957,0.0076785376,0.0000000000,0.0435051061,0.0311319921,0.0166071299,0.0529637486,0.0000000000,0.0076594446,0.1493149847,0.1638556421,0.0000000000,0.0000000000,0.1578400582,0.1531516016,0.3195353746,0.3165496290,0.1751084775,0.0261231232,0.3970284462,0.2800213397,0.1349410713,0.1492562145,0.0803705379,0.0875222459,0.0530121550,0.0513176061,0.0000000000,0.0000000000,0.2802442610,0.2246021181,0.2248968184,0.0565829761,0.0912036970,0.1049631685,0.1258583814,0.1101884544,0.0000042251,-0.0497342981,-0.2612695694,0.2345454693,-0.0411961302,0.2384378612,-0.0100100311,0.0285948571,0.2384976149,0.0069510634
22:40:52:06.253,61,0.0000000000,0.3813175857,0.0331369266,0.0000000000,0.0000000000,0.0610486455,0.9134494066,0.0000000000,0.3808104098,0.0841753334,0.0000000000,0.0000000000,0.0610750765,0.9134692550,0.0919014364,0.0074685798,0.0000000000,0.0432091281,0.0314093903,0.0177498478,0.0530141518,0.0000000000,0.0060246899,0.0000000000,0.0138179744,0.0023183888,0.0000000000,0.1303133667,0.1261192113,0.3006608188,0.2952076495,0.1682802141,0.0264077149,0.3807316124,0.2790068388,0.1274488866,0.1417084336,0.0726314858,0.0754016861,0.0472774543,0.0461873822,0.0000000000,0.0000000000,0.2812085450,0.2317579836,0.2320000231,0.0523487814,0.0802437738,0.0938211083,0.1175667346,0.1026750356,0.0000028880,-0.0497342981,-0.2612695694,0.2345454693,-0.0500336140,0.2329207063,-0.0118637811,0.0196954533,0.2329797000,0.0046731704
22:40:52:07.253,61,0.0000000000,0.3711923957,0.0188217536,0.0000000000,0.0000000000,0.0602812320,0.9150090218,0.0000000000,0.3704743981,0.0983212441,0.0000000000,0.0000000000,0.0603025965,0.9150260687,0.0861864388,0.0074052950,0.0000000000,0.0427615345,0.0316115022,0.0187443346,0.0534693524,0.0000000000,0.0051946491,0.0000000000,0.0000000000,0.1157784909,0.0868161544,0.1018232331,0.0992850959,0.2483281344,0.2458213866,0.1617790014,0.0264328588,0.3715748787,0.2747744620,0.1233135238,0.1375212669,0.0652434230,0.0672747642,0.0439429134,0.0432655476,0.0000000000,0.0000000000,0.2825096250,0.2366018593,0.2367694527,0.0499267951,0.0743649453,0.0878602490,0.1116434485,0.0972043127,0.0000021797,-0.0571291074,-0.2600805759,0.2325877547,-0.0585277565,0.2267048657,-0.0134920878,0.0112032350,0.2267630398,0.0025848795
22:40:52:08.254,61,0.0000000000,0.3567323685,0.0114988927,0.0000000000,0.0000000000,0.0598309785,0.9154810309,0.0000000000,0.3559287488,0.1056129858,0.0000000000,0.0000000000,0.0598492064,0.9154961705,0.0835055783,0.0074202367,0.0000000000,0.0422077477,0.0317002498,0.0195520017,0.0550420694,0.0000000000,0.0047177565,0.0000000000,0.0000000000,0.1536350399,0.1231932491,0.0897562727,0.0876012892,0.2313241214,0.2294877023,0.1590608805,0.0263166036,0.3713209331,0.2804647088,0.1210325584,0.1351682097,0.0601791404,0.0621004328,0.0420473404,0.0415459722,0.0000000000,0.0000000000,0.2866133749,0.2397593707,0.2398703992,0.0485543907,0.0712917373,0.0847194344,0.1082900912,0.0940771177,0.0000000332,-0.0643236786,-0.2589103281,0.2283743769,-0.0629943386,0.2178636044,-0.0139353890,0.0068581486,0.2179206312,0.0015186355
22:40:52:09.256,61,0.0000000000,0.3590899706,0.0160739403,0.0000000000,0.0000000000,0.0592021495,0.9155002236,0.0000000000,0.3583493531,0.1011663601,0.0000000000,0.0000000000,0.0592182688,0.9155140519,0.0817874447,0.0073536765,0.0000000000,0.0417077243,0.0319141410,0.0208966266,0.0559446402,0.0000000000,0.0043011736,0.0000000000,0.0000000000,0.1695964336,0.1379284263,0.0812720880,0.0791991204,0.2225521952,0.2210964411,0.1575922221,0.0260460041,0.3697844744,0.2813081145,0.1183562055,0.1319261193,0.0577584058,0.0595238917,0.0409639515,0.0405522026,0.0000000000,0.0000000000,0.2968314588,0.2446631491,0.2447127998,0.0475856364,0.0698087960,0.0832860395,0.1065348685,0.0924260691,0.0000000348,-0.0736305714,-0.2632365823,0.2187422216,-0.0603224486,0.2193085849,-0.0134365233,0.0095837228,0.2193658650,0.0021366898
22:40:52:10.256,61,0.0000000000,0.3673293889,0.0265241712,0.0000000000,0.0000000000,0.0583568737,0.9159262180,0.0000000000,0.3667332828,0.0909407735,0.0000000000,0.0000000000,0.0583703257,0.9159394503,0.0800861940,0.0072039603,0.0000000000,0.0414370000,0.0324745215,0.0246521737,0.0568984337,0.0000000000,0.0034974222,0.0000000000,0.0000000000,0.1768465787,0.1485979855,0.0692250133,0.0664584115,0.2177532315,0.2163556665,0.1565635502,0.0257043913,0.3232616186,0.2543571293,0.1098351255,0.1213744581,0.0563298725,0.0579826571,0.0403898433,0.0399627946,0.0000000000,0.0000000000,0.3006300330,0.2473491281,0.2473728061,0.0467986278,0.0694919601,0.0831535831,0.1057560891,0.0916621909,0.0000000599,-0.0736305714,-0.2632365823,0.2187422216,-0.0541629940,0.2243592590,-0.0123533877,0.0157964639,0.2244172394,0.0036055697
22:40:52:11.257,61,0.0000000000,0.3721059859,0.0340384468,0.0000000000,0.0000000000,0.0576080866,0.9171615243,0.0000000000,0.3716191351,0.0836239085,0.0000000000,0.0000000000,0.0576201566,0.9171733856,0.0791630223,0.0068922057,0.0000000000,0.0414437428,0.0341871455,0.0275308229,0.0587741770,0.0000000000,0.0026101158,0.0000000000,0.0000000000,0.1896407157,0.1718147695,0.0630818084,0.0602338500,0.2155360430,0.2142274976,0.1559668034,0.0253828727,0.3110713363,0.2469881922,0.1049757227,0.1157040745,0.0554038063,0.0570154227,0.0399950556,0.0395099483,0.0000000000,0.0000000000,0.3027914464,0.2491989881,0.2492092848,0.0461577997,0.0701244697,0.0841710120,0.1052213460,0.0911469236,0.0000001206,-0.0707962811,-0.2690587342,0.2112450898,-0.0497712530,0.2272956371,-0.0115064606,0.0202579703,0.2273541093,0.0046864110
22:40:52:12.257,61,0.0000000000,0.3736269772,0.0391033515,0.0000000000,0.0000000000,0.0570104830,0.9179394245,0.0000000000,0.3732174039,0.0786729008,0.0000000000,0.0000000000,0.0570216775,0.9179508090,0.0784053132,0.0066259671,0.0000000000,0.0415008515,0.0353343375,0.0297313165,0.0634330586,0.0000000000,0.0016424556,0.0000000000,0.0000000000,0.2006094456,0.1827203184,0.0585035123,0.0556557141,0.2139508128,0.2126100063,0.1554981619,0.0250581317,0.3050217330,0.2430097163,0.1026151031,0.1129630879,0.0546398982,0.0562250726,0.0397094451,0.0391363613,0.0000000000,0.0000000000,0.3038382232,0.2498988062,0.2499030828,0.0458117053,0.0707081780,0.0848395824,0.1048946455,0.0908128023,0.0000001415,-0.0672396719,-0.2700683177,0.2040420026,-0.0468140468,0.2282400280,-0.0108699258,0.0232673101,0.2282986343,0.0054056058
22:40:52:13.258,61,0.0000000000,0.3736138642,0.0389436744,0.0000000000,0.0000000000,0.0565588698,0.9186224937,0.0000000000,0.3732023835,0.0787736475,0.0000000000,0.0000000000,0.0565694757,0.9186333418,0.0782744363,0.0064108549,0.0000000000,0.0416052528,0.0361585505,0.0310217328,0.0673738644,0.0000000000,0.0009330146,0.0000000000,0.0000000000,0.2253169864,0.1993713826,0.0561951771,0.0533441082,0.2132779211,0.2118913680,0.1562858969,0.0247889496,0.3356624842,0.2529375851,0.1015954763,0.1118125170,0.0539113544,0.0555230305,0.0394733548,0.0388318710,0.0000000000,0.0000000000,0.3040580750,0.2501206100,0.2501215637,0.0457462370,0.0712148324,0.0853977129,0.1046778336,0.0905961320,0.0000001221,-0.0640913546,-0.2713684738,0.1977157742,-0.0468740948,0.2282314897,-0.0108834356,0.0231723413,0.2282900959,0.0053833378
22:40:52:14.259,61,0.0000000000,0.3732238710,0.0375628360,0.0000000000,0.0000000000,0.0562901385,0.9178280234,0.0000000000,0.3727920353,0.0800594613,0.0000000000,0.0000000000,0.0563004352,0.9178372622,0.0781022161,0.0062051765,0.0000000000,0.0416490696,0.0368020311,0.0323492661,0.0773168504,0.0000000000,0.0006031357,0.0000000000,0.0000000000,0.2327278107,0.2048279494,0.0537292138,0.0512506180,0.2087790817,0.2088339776,0.1566053033,0.0244758707,0.3429124355,0.2580793500,0.1011078134,0.1112105250,0.0529347099,0.0547887757,0.0392471440,0.0385566391,0.0000000000,0.0000000000,0.3036921620,0.2495004982,0.2494985461,0.0461551659,0.0716285780,0.0857937038,0.1046052277,0.0905051753,0.0000001089,-0.0624557361,-0.2701876163,0.1920663416,-0.0476419479,0.2279889435,-0.0110494001,0.0223519560,0.2280474752,0.0051870700
22:40:52:15.259,61,0.0000000000,0.3714117706,0.0356029458,0.0000000000,0.0000000000,0.0564075038,0.9163618684,0.0000000000,0.3709520698,0.0819094479,0.0000000000,0.0000000000,0.0564172864,0.9163688421,0.0782030597,0.0058127646,0.0000000000,0.0417246595,0.0373482108,0.0333693214,0.0805620775,0.0000000000,0.0007120040,0.0000000000,0.0000000000,0.2378332913,0.2091334760,0.0522651747,0.0499617569,0.2070695609,0.2077327967,0.1572119445,0.0241967682,0.3506200910,0.2746443450,0.1012819707,0.1112342775,0.0518578477,0.0540922210,0.0390552469,0.0383364744,0.0000000000,0.0000000000,0.2975482047,0.2411951423,0.2411931902,0.0466141775,0.0721317753,0.0862288401,0.1049151346,0.0907354876,0.0000000862,-0.0629096404,-0.2684317529,0.1880615950,-0.0487554744,0.2268760502,-0.0112502938,0.0211911537,0.2269343734,0.0048928862
22:40:52:16.259,61,0.0000000000,0.3701274991,0.0334859304,0.0000000000,0.0000000000,0.0568659194,0.9141318202,0.0000000000,0.3696374297,0.0839073509,0.0000000000,0.0000000000,0.0568752326,0.9141365290,0.0784344524,0.0052916585,0.0000000000,0.0417543016,0.0377618559,0.0348659605,0.0856635645,0.0000000000,0.0014064843,0.0000000000,0.0000000000,0.2502504289,0.2181004286,0.0502808653,0.0484952815,0.2059500813,0.2072809488,0.1578377038,0.0238628350,0.3888445199,0.3139816523,0.1039108038,0.1126824617,0.0503934324,0.0533655733,0.0389690623,0.0382529013,0.0000000000,0.0000000000,0.2906868458,0.2262818217,0.2262810320,0.0488156006,0.0727047026,0.0867054462,0.1070804968,0.0922321752,0.0000005852,-0.0629501566,-0.2674145401,0.1842511296,-0.0499538817,0.2260856032,-0.0114850160,0.0199347045,0.2261437923,0.0045862286
22:40:52:17.260,61,0.0000000000,0.3687464297,0.0276663620,0.0000000000,0.0000000000,0.0572853163,0.9129461646,0.0000000000,0.3681689501,0.0895773470,0.0000000000,0.0000000000,0.0572942756,0.9129499793,0.0789888054,0.0047480189,0.0000000000,0.0417337120,0.0380535647,0.0358467065,0.0903804749,0.0000000000,0.0023680069,0.0000000000,0.0000000000,0.2797523439,0.2458297014,0.0484583676,0.0470889024,0.2054839581,0.2074708194,0.1595161557,0.0235431083,0.4108801484,0.3341913819,0.1086367294,0.1170851439,0.0493253246,0.0526788868,0.0389824696,0.0382810682,0.0000000000,0.0000000000,0.2854911685,0.2101192027,0.2101181000,0.0519582033,0.0732344240,0.0871432573,0.1091568619,0.0944451168,0.0000010777,-0.0635799840,-0.2641402185,0.1807500571,-0.0533403084,0.2252274454,-0.0122146504,0.0164734311,0.2252855003,0.0037751242
22:40:52:18.261,61,0.0000000000,0.3665403724,0.0270081423,0.0000000000,0.0000000000,0.0578077883,0.9119701385,0.0000000000,0.3659556210,0.0902405232,0.0000000000,0.0000000000,0.0578162968,0.9119733572,0.0794996023,0.0041205757,0.0000000000,0.0417497978,0.0383315720,0.0367224328,0.0938759372,0.0000000000,0.0043653753,0.0000000000,0.0000000000,0.2871292830,0.2523942888,0.0473545641,0.0461647622,0.2051914185,0.2079076469,0.1605289578,0.0232839193,0.4195455313,0.3425040543,0.1126191616,0.1209493130,0.0484687015,0.0520601757,0.0390272141,0.0383564122,0.0000000000,0.0000000000,0.2734920979,0.1863800585,0.1863812804,0.0543149859,0.0737612769,0.0875357762,0.1119656637,0.0975087807,0.0000024294,-0.0671418309,-0.2557157576,0.1741579622,-0.0537517779,0.2238784134,-0.0122325262,0.0160864592,0.2239362299,0.0036636160
22:40:52:19.262,61,0.0000000000,0.3652508855,0.0278142113,0.0000000000,0.0000000000,0.0583105125,0.9115643501,0.0000000000,0.3646799922,0.0894610658,0.0000000000,0.0000000000,0.0583185144,0.9115670919,0.0799371228,0.0032847628,0.0000000000,0.0417623781,0.0385815948,0.0374975652,0.0955884382,0.0000000000,0.0061547514,0.0000000000,0.0000000000,0.2889135778,0.2546095550,0.0464183502,0.0453235917,0.2049762160,0.2085160911,0.1612949371,0.0230104737,0.4239852130,0.3468294442,0.1144822240,0.1227327809,0.0476335548,0.0514050014,0.0391427688,0.0385061353,0.0000000000,0.0000000000,0.2631396055,0.1760447025,0.1760451794,0.0555414408,0.0742525682,0.0879120305,0.1154983789,0.1010271981,0.0000034062,-0.0671418309,-0.2557157576,0.1741579622,-0.0532969460,0.2230924517,-0.0120851025,0.0165695306,0.2231502384,0.0037599260
22:40:52:20.262,61,0.0000000000,0.3638440967,0.0285497680,0.0000000000,0.0000000000,0.0588005707,0.9108124375,0.0000000000,0.3632864952,0.0887268409,0.0000000000,0.0000000000,0.0588081740,0.9108147025,0.0802628994,0.0019659558,0.0000000000,0.0417552739,0.0388163365,0.0384520218,0.0968582779,0.0000000000,0.0072610676,0.0000000000,0.0000000000,0.2890525162,0.2556067705,0.0448388532,0.0437846519,0.2044042349,0.2088949680,0.1615215391,0.0226856172,0.4253894687,0.3486158550,0.1152593568,0.1233776882,0.0468570255,0.0507704653,0.0392511413,0.0386303961,0.0000000000,0.0000000000,0.2593207657,0.1719123423,0.1719120890,0.0563841723,0.0745754465,0.0880614743,0.1170861796,0.1026337147,0.0000029988,-0.0670884475,-0.2545406520,0.1711936444,-0.0528697334,0.2222348154,-0.0119406926,0.0170110259,0.2222924680,0.0038447592
22:40:52:21.262,61,0.0000000000,0.3623433113,0.0305205062,0.0000000000,0.0000000000,0.0593107641,0.9102982879,0.0000000000,0.3618170321,0.0868230984,0.0000000000,0.0000000000,0.0593178868,0.9103002548,0.0805560499,0.0000000000,0.0017446149,0.0417790748,0.0390919559,0.0400837883,0.1048920080,0.0000000000,0.0081611015,0.0000000000,0.0000000000,0.2821286023,0.2539426386,0.0436679125,0.0426090769,0.2034273595,0.2092664093,0.1613738835,0.0223401543,0.4250028729,0.3479357064,0.1155650169,0.1235568896,0.0461398549,0.0501797497,0.0393809229,0.0387748703,0.0000000000,0.0000000000,0.2570133805,0.1700560302,0.1700537205,0.0571682826,0.0749015138,0.0882089958,0.1180905551,0.1036600694,0.0000025260,-0.0655225292,-0.2570241690,0.1671073139,-0.0517458655,0.2213226408,-0.0116375452,0.0181890205,0.2213801593,0.0040935366
22:40:52:22.264,61,0.0000000000,0.3630520403,0.0338650644,0.0000000000,0.0000000000,0.0596501827,0.9109289646,0.0000000000,0.3625747561,0.0836083144,0.0000000000,0.0000000000,0.0596568435,0.9109305143,0.0815570727,0.0000000000,0.0048682629,0.0418762751,0.0394147038,0.0419449359,0.1083524749,0.0000000000,0.0086146705,0.0000000000,0.0000000000,0.2802624106,0.2537704408,0.0427901819,0.0417033471,0.2033096701,0.2121226341,0.1615955830,0.0220279191,0.4255633354,0.3482993543,0.1159411669,0.1238766760,0.0454927534,0.0496425480,0.0396496616,0.0390185416,0.0000000000,0.0000000000,0.2536666393,0.1691027582,0.1690997034,0.0577946715,0.0753960237,0.0885038450,0.1189746186,0.1045269966,0.0000011805,-0.0606056675,-0.2700213790,0.1587809175,-0.0498247743,0.2217641473,-0.0112289973,0.0201802664,0.2218218148,0.0045509785
22:40:52:23.265,61,0.0000000000,0.3741495609,0.0464235693,0.0000000000,0.0000000000,0.0599144511,0.9166902304,0.0000000000,0.3738538921,0.0715236664,0.0000000000,0.0000000000,0.0599206612,0.9166918993,0.0848553330,0.0000000000,0.0064821122,0.0421703607,0.0399177521,0.0429333672,0.1084471270,0.0000000000,0.0084724566,0.0000000000,0.0000000000,0.2771823108,0.2531983554,0.0423508473,0.0411982797,0.2093275338,0.2227892727,0.1632400602,0.0219159164,0.4063182473,0.3241489232,0.1160611659,0.1240023971,0.0451593436,0.0493651181,0.0398016311,0.0391141511,0.0000000000,0.0000000000,0.2510001957,0.1720285565,0.1720427722,0.0577148907,0.0760168582,0.0889581963,0.1195213869,0.1050161943,0.0000002343,-0.0606056675,-0.2700213790,0.1587809175,-0.0425562188,0.2285849750,-0.0098974472,0.0276208855,0.2286437303,0.0064268396
22:40:52:24.265,61,0.0000000000,0.3818404377,0.0556488074,0.0000000000,0.0000000000,0.0602243915,0.9181548357,0.0000000000,0.3816865981,0.0626060665,0.0000000000,0.0000000000,0.0602303930,0.9181566834,0.0904518664,0.0000000000,0.0077104066,0.0422849730,0.0402164459,0.0438025557,0.1091989279,0.0000000000,0.0081638703,0.0000000000,0.0000000000,0.2764352858,0.2563059926,0.0419111997,0.0406959243,0.2108307779,0.2257985324,0.1658561826,0.0217472594,0.4228736162,0.3466160595,0.1166602895,0.1246641800,0.0447175205,0.0489693880,0.0401196666,0.0393568315,0.0000000000,0.0000000000,0.2490919977,0.1723208278,0.1723388433,0.0581367090,0.0767088309,0.0894884989,0.1201528832,0.1055418327,0.0000001618,-0.0572071895,-0.2759643495,0.1530828178,-0.0372085571,0.2333235890,-0.0088404138,0.0330730192,0.2333830744,0.0078603495
22:40:52:25.266,61,0.0000000000,0.3808127046,0.0547173843,0.0000000000,0.0000000000,0.0605760440,0.9176591039,0.0000000000,0.3806439936,0.0635412633,0.0000000000,0.0000000000,0.0605819784,0.9176614285,0.0924839824,0.0000000000,0.0087694405,0.0423003286,0.0404383913,0.0454177447,0.1138904616,0.0000000000,0.0080867093,0.0000000000,0.0000000000,0.2743067741,0.2534042895,0.0415344872,0.0402872451,0.2112380862,0.2271154076,0.1669667661,0.0215120595,0.4264362752,0.3512580991,0.1176237389,0.1257949919,0.0442999788,0.0486315601,0.0406226814,0.0398003049,0.0000000000,0.0000000000,0.2470990866,0.1659940630,0.1659994572,0.0595079176,0.0774329379,0.0900748670,0.1214095503,0.1064623892,0.0000001624,-0.0568994060,-0.2781405151,0.1473442018,-0.0377700664,0.2326911986,-0.0089485319,0.0325243138,0.2327506393,0.0077082673
22:40:52:26.266,61,0.0000000000,0.3854385912,0.0550660975,0.0000000000,0.0000000000,0.0609728023,0.9173588157,0.0000000000,0.3852749765,0.0631149262,0.0000000000,0.0000000000,0.0609788187,0.9173614383,0.0959067941,0.0000000000,0.0095800320,0.0424735844,0.0407849215,0.0469144508,0.1153141484,0.0000000000,0.0079808244,0.0000000000,0.0000000000,0.2733509839,0.2524982989,0.0412985198,0.0400278121,0.2117461115,0.2281946540,0.1725067645,0.0213368870,0.4284775853,0.3538659811,0.1185520738,0.1266317517,0.0439564213,0.0483982973,0.0412144512,0.0403224155,0.0000000000,0.0000000000,0.2451532781,0.1640154570,0.1640180796,0.0601207018,0.0796996504,0.0917089581,0.1255977452,0.1089848876,0.0000001368,-0.0594600849,-0.2778731287,0.1417097747,-0.0374913476,0.2355197668,-0.0089945747,0.0327095278,0.2355794311,0.0078499177
22:40:52:27.267,61,0.0000000000,0.3843938410,0.0546857715,0.0000000000,0.0000000000,0.0613410547,0.9135065675,0.0000000000,0.3842293918,0.0633639470,0.0000000000,0.0000000000,0.0613474622,0.9135093093,0.0972273573,0.0000000000,0.0100608896,0.0427287333,0.0412462130,0.0479311422,0.1142719314,0.0000000000,0.0079197856,0.0000000000,0.0000000000,0.2681100667,0.2419423610,0.0411716364,0.0399026833,0.2122187614,0.2289803922,0.1742651314,0.0211680029,0.4092225134,0.3373680115,0.1186441183,0.1266799867,0.0437537991,0.0483336709,0.0416567735,0.0407271497,0.0000000000,0.0000000000,0.2450917512,0.1643004119,0.1642966121,0.0601726361,0.0808067247,0.0926718712,0.1269859076,0.1099761426,0.0000000717,-0.0616331622,-0.2746470273,0.1342325360,-0.0376450382,0.2348819524,-0.0090060439,0.0324885920,0.2349391729,0.0077749244
